BCIS,59;90;9;97;86;30;40;19;53;57;94;91;26;88;65;10;50;12;64;84;9;62;50;92;31;1;69;51;9;75;45;82;82;87;88;9;90;10;67;68;82;47;46;85;38;81;73;1;59;8;47;49;0;19;81;57;92;5;0;43;99;67;75;89;31;94;8;32;29;62;10;18;73;26;82;76;75;97;98;53;52;50;18;87;85;56;58;96;27;84;53;38;24;23;61;79;25;5;35;83
NN5R,75;93;7;50;88;41;75;9;74;77;27;21;9;33;91;3;4;11;35;11;5;47;44;0;94;66;70;72;9;71;90;7;79;29;61;37;5;98;42;4;99;14;1;69;78;33;76;90;74;78;81;57;9;51;58;91;64;26;26;55;84;39;93;20;87;53;20;22;13;83;47;46;18;79;44;0;15;97;9;50;14;35;86;23;30;34;56;33;77;97;54;92;84;69;11;15;89;0;60;14
DDCL,73;50;85;83;89;76;48;39;88;76;65;22;24;59;82;74;26;85;93;56;4;33;55;28;5;66;93;81;35;38;38;1;4;96;37;63;70;29;49;88;30;71;14;78;88;18;27;8;6;40;10;16;78;36;88;50;34;44;95;69;31;87;10;60;58;78;32;31;4;18;20;37;12;24;69;38;43;26;26;94;87;38;65;13;73;25;13;50;22;84;95;3;41;47;54;67;75;68;79;46
BF9L,51;4;74;5;91;8;78;40;77;59;31;45;7;82;4;80;66;57;3;41;30;17;71;19;60;13;29;61;23;46;24;40;38;56;74;96;49;86;58;72;35;19;36;72;9;32;12;38;62;62;47;70;2;12;99;3;20;70;29;39;40;60;94;39;71;42;23;84;44;78;90;58;3;9;67;94;91;44;92;47;92;23;34;14;52;71;40;32;97;27;5;62;69;36;30;79;20;35;42;89
TCOH,89;89;45;17;88;93;0;50;29;63;94;24;28;92;71;58;58;54;90;6;65;5;3;71;29;13;14;49;52;39;40;77;4;75;42;48;43;67;28;73;24;19;10;47;41;86;74;57;84;98;95;63;28;29;23;74;93;18;37;7;43;11;33;24;37;25;9;54;58;98;92;93;89;52;33;23;75;78;63;26;54;56;36;64;44;44;33;31;77;35;73;7;42;0;6;11;16;91;41;53
QH9W,12;46;98;22;86;37;18;47;64;69;24;44;1;63;61;84;23;23;40;7;76;27;47;75;58;61;59;59;50;58;58;36;68;22;84;88;1;76;87;94;61;47;49;77;55;3;24;61;64;9;69;84;1;81;22;18;54;82;89;79;68;9;19;46;70;88;28;35;69;46;42;31;57;91;25;16;72;29;75;24;65;31;74;59;21;59;89;1;88;87;65;10;91;93;44;40;32;67;56;39
LX4X,62;63;73;94;62;32;51;9;40;31;17;95;36;60;27;8;46;68;14;8;65;11;90;30;55;19;20;8;73;38;67;69;68;18;55;1;34;81;38;56;31;17;95;22;97;54;73;42;70;31;98;79;30;56;45;79;39;9;37;68;41;93;20;53;60;14;13;74;24;24;90;4;2;65;41;27;89;3;49;2;71;58;50;33;90;22;75;83;97;0;69;20;5;77;81;10;51;24;13;11
ZE9A,15;77;81;33;77;87;86;62;9;43;63;71;76;6;94;90;57;72;43;63;67;2;75;33;86;39;45;60;31;82;59;30;42;49;12;34;79;61;52;52;21;22;84;34;24;92;84;55;89;60;11;85;24;20;75;63;21;46;14;13;1;76;76;49;88;53;55;30;28;85;41;70;62;54;34;51;68;75;42;99;51;70;69;42;78;98;15;55;84;33;6;2;20;90;72;62;35;27;14;92
OACV,98;48;16;82;86;62;20;64;52;69;19;47;36;65;60;14;91;97;98;6;75;66;80;12;45;82;84;61;74;15;60;17;14;50;12;97;58;88;4;99;0;31;49;43;12;72;37;4;81;38;16;13;99;44;86;18;25;71;83;82;28;9;69;30;75;58;73;86;37;89;97;16;5;57;62;70;16;39;30;16;43;43;25;3;67;70;54;67;57;25;58;76;88;1;52;99;26;88;83;91
NGDP,8;79;70;90;52;98;1;87;7;69;44;71;40;9;76;91;61;49;27;22;11;11;27;12;39;3;35;86;45;44;61;96;71;51;73;13;95;21;97;39;10;33;22;54;35;26;65;91;64;90;84;53;55;51;16;0;20;65;14;54;35;75;77;75;14;35;26;2;14;71;87;67;7;17;54;65;13;95;7;55;77;90;49;74;5;54;21;65;85;85;92;13;11;4;53;33;78;10;68;59
MFAP,76;77;93;65;22;85;26;58;54;76;37;85;49;71;16;78;0;13;79;32;22;43;67;88;81;70;78;1;67;4;70;19;98;61;95;38;19;34;32;90;55;23;14;31;68;71;57;19;43;78;12;5;2;46;48;19;62;51;8;4;2;88;84;79;0;40;69;68;82;11;21;44;21;3;40;81;50;22;66;15;4;4;75;66;42;30;62;13;21;26;98;20;55;71;28;24;45;69;42;16
LDDB,89;24;88;24;91;79;36;24;49;86;69;75;31;23;56;93;70;83;42;34;23;57;95;4;40;58;18;38;42;70;91;61;1;67;34;14;95;8;90;32;12;26;78;20;92;12;71;81;14;74;39;23;76;62;30;90;26;82;76;31;83;30;63;70;83;51;10;12;22;46;75;13;30;15;66;67;14;22;96;29;95;35;92;70;87;22;63;90;44;82;47;80;59;99;38;62;23;35;77;30
VHUC,63;40;66;38;9;10;61;92;37;93;17;77;76;70;11;63;59;70;19;79;85;58;46;5;34;58;59;19;94;91;29;15;43;28;18;12;8;40;96;63;54;65;69;94;73;44;23;50;49;89;26;99;64;40;18;92;25;50;82;2;9;6;79;21;97;11;61;54;39;82;88;1;96;82;55;40;65;20;7;89;57;42;14;8;62;4;71;4;94;25;15;63;2;64;10;42;70;75;44;36
SY9X,12;28;61;69;25;55;53;60;83;31;80;48;24;59;1;48;89;90;10;72;9;94;71;30;80;0;56;42;4;51;47;29;48;96;47;59;78;35;81;43;27;75;69;68;20;55;89;9;48;69;26;35;65;93;60;87;73;99;22;55;71;91;58;93;6;78;35;99;18;54;28;55;81;78;56;11;89;24;1;86;14;19;22;25;78;77;67;16;58;15;91;61;52;45;93;15;77;70;8;72
U0JE,22;53;87;70;68;96;38;37;38;48;86;59;40;47;10;12;88;8;91;54;29;51;31;33;41;16;75;51;86;92;79;41;84;32;62;19;73;86;76;60;6;60;49;12;17;96;50;51;72;78;23;89;78;20;63;77;61;95;85;92;21;84;78;21;55;22;7;10;86;72;13;74;15;52;62;50;35;49;27;43;7;90;1;61;63;99;34;10;93;17;2;55;18;24;22;24;38;20;4;16
QI5Q,20;10;31;44;16;83;22;15;26;49;43;7;90;36;53;25;16;51;48;85;83;80;8;90;70;32;20;25;9;80;15;74;76;11;70;1;3;21;54;39;42;22;87;84;80;44;78;5;32;45;20;86;87;23;85;14;25;35;45;76;2;38;41;30;25;36;61;29;45;67;13;39;80;67;50;73;62;92;33;73;34;45;71;65;28;37;72;99;83;76;38;92;14;51;33;28;18;41;41;39
ZJG1,44;49;39;31;34;43;63;29;42;42;56;40;39;32;70;37;36;57;46;48;36;43;23;61;39;43;43;70;51;70;40;37;67;55;41;47;27;37;34;38;52;59;39;33;9;43;34;21;27;21;35;35;35;37;39;33;43;23;23;20;37;66;33;40;47;64;32;46;35;27;36;52;67;37;37;28;26;47;38;44;37;48;58;52;34;36;23;22;44;39;33;53;47;47;39;56;34;41;27;40
ZNSR,64;57;64;32;66;14;51;70;30;95;24;99;23;57;28;72;44;1;0;54;60;82;38;13;68;17;30;7;30;64;53;4;91;73;97;87;94;97;15;80;20;21;70;78;96;21;9;25;85;48;9;20;54;72;21;49;22;3;63;93;81;16;24;59;39;28;19;70;84;12;26;74;24;87;86;89;74;94;87;7;16;84;57;71;2;93;13;98;92;15;59;37;82;3;65;72;83;58;49;3
WW4S,31;82;72;75;98;9;50;65;6;45;91;40;7;59;44;13;96;32;38;81;94;90;14;30;74;31;6;69;76;87;36;4;97;44;48;8;56;42;37;63;45;29;9;39;86;14;76;87;44;86;71;80;2;42;7;24;45;12;56;83;24;63;99;86;87;66;64;73;12;80;56;14;53;72;32;80;49;88;67;19;1;6;3;64;35;59;40;49;95;49;93;44;47;16;48;81;85;50;72;30
RZOE,60;10;56;72;98;26;53;61;25;61;6;80;7;93;19;26;17;47;68;39;93;83;58;67;62;2;96;18;6;99;29;49;68;50;39;5;18;95;65;47;65;34;90;19;20;37;71;3;80;61;39;68;19;91;89;63;12;62;74;89;90;1;58;13;79;86;34;95;74;74;60;86;98;26;64;3;25;59;58;42;73;70;88;99;73;74;37;53;9;70;40;59;89;84;73;96;67;52;22;17
BZYC,49;2;20;76;37;39;99;39;1;32;26;32;35;44;22;80;73;73;11;61;15;11;70;66;75;2;93;81;6;44;29;98;1;49;38;3;36;76;16;82;36;39;57;40;91;60;79;86;55;66;28;22;83;55;61;13;82;67;37;87;6;95;15;21;17;17;87;22;60;4;86;42;63;72;35;97;5;91;39;95;77;79;62;57;91;27;87;79;90;42;31;73;71;51;69;41;62;63;3;47
JF36,44;65;23;50;58;47;43;42;70;19;47;78;61;58;63;31;45;63;50;45;31;51;54;74;58;88;61;43;47;40;34;37;65;46;43;47;61;45;43;46;21;61;42;54;30;66;64;62;50;51;24;65;43;36;46;54;53;48;20;32;62;40;58;56;20;33;42;43;42;44;31;69;63;50;51;60;29;50;52;63;41;64;54;41;41;45;40;51;46;31;53;63;67;58;36;50;43;44;38;41
NQC3,28;84;0;99;50;20;38;4;29;7;51;29;97;89;82;66;13;38;9;47;45;30;34;15;71;27;54;24;90;11;13;17;7;73;41;92;60;75;33;39;34;94;6;13;91;81;1;30;12;21;94;43;14;94;18;76;16;0;68;92;61;81;91;23;20;10;60;76;68;25;38;66;95;45;65;2;43;94;6;38;41;5;5;0;42;40;21;86;79;87;77;50;0;86;98;48;45;11;88;99
O2I9,12;26;46;70;91;96;57;6;56;94;63;41;23;97;66;36;73;6;11;46;89;26;48;71;39;37;67;6;95;91;83;0;21;97;44;49;14;11;35;6;95;86;16;38;53;25;57;15;13;65;88;68;80;74;72;56;48;10;84;18;47;81;18;60;25;55;72;43;18;33;78;25;69;2;80;50;8;70;97;13;53;82;97;59;34;47;75;50;53;30;24;75;42;13;57;66;43;27;39;4
RN9A,64;55;9;96;83;63;44;56;85;59;59;91;46;13;31;73;22;24;56;86;22;29;17;37;59;66;95;67;40;82;42;12;77;22;64;39;71;70;11;46;44;0;86;94;80;61;88;96;86;73;36;18;37;14;53;49;86;74;22;11;41;70;43;38;84;87;44;83;11;58;10;2;5;52;99;99;67;5;85;30;21;47;65;76;22;35;7;5;6;91;26;87;59;31;2;85;3;46;17;69
CFIL,17;41;66;27;65;23;96;79;13;92;44;52;66;54;89;93;72;20;7;74;1;4;40;69;99;94;51;87;70;15;67;84;6;41;16;34;14;46;23;18;57;96;24;1;18;52;54;21;71;16;26;21;42;99;16;39;93;88;38;85;28;90;19;71;61;94;5;82;20;35;44;91;93;84;88;44;36;49;21;40;35;12;14;3;59;31;99;8;60;78;76;22;87;34;19;86;67;49;14;7
MTKC,98;49;30;13;93;94;21;25;82;87;88;22;43;64;5;1;25;25;48;51;79;21;70;33;27;17;1;63;55;99;70;48;60;15;44;8;29;44;30;43;83;0;23;62;86;57;72;37;31;44;78;8;40;55;18;4;82;75;83;85;18;21;0;21;32;79;47;32;80;20;94;64;66;60;20;41;85;33;8;81;5;50;27;9;7;90;12;79;33;58;37;88;87;21;0;64;0;5;80;22
QL7P,58;26;48;39;70;57;31;20;76;0;49;2;85;0;65;9;53;56;86;55;84;52;77;14;64;25;24;17;58;76;98;32;24;39;28;43;56;81;50;94;88;91;52;51;6;21;76;29;26;54;53;29;66;60;85;9;30;97;0;73;22;31;69;37;5;27;90;8;7;87;65;87;28;38;6;19;52;2;85;29;43;38;8;32;67;54;88;17;80;71;49;54;16;96;84;5;60;78;47;88
PQ9E,54;49;70;0;63;71;27;87;28;83;56;42;26;77;93;98;81;31;80;95;28;7;81;89;22;23;91;34;55;25;65;54;48;2;35;19;88;47;76;36;23;58;2;17;65;11;84;48;81;46;71;70;0;66;91;85;38;13;18;46;52;75;85;28;75;9;90;55;24;81;93;32;85;84;86;34;65;17;77;86;44;90;26;64;22;41;96;17;87;4;45;82;83;90;79;31;96;10;90;93
MMSH,98;27;62;81;94;84;49;98;72;1;31;17;97;52;9;86;3;20;4;66;56;14;84;22;35;53;7;7;34;28;83;25;41;82;19;46;50;29;33;14;75;68;75;68;72;3;40;40;89;34;87;97;81;10;81;51;8;39;40;77;96;31;98;17;19;56;63;0;13;53;67;49;38;39;85;66;34;71;56;86;13;85;67;72;14;11;58;5;27;56;59;8;12;52;87;42;14;20;96;52
KPW0,55;74;80;56;75;71;59;88;0;52;68;66;80;23;93;36;22;83;23;70;2;34;67;50;76;51;11;16;59;10;84;56;62;83;37;4;59;41;27;67;20;19;57;93;20;14;67;16;6;10;72;40;84;7;53;81;87;28;41;85;11;79;14;53;63;25;58;96;92;29;28;47;84;20;37;21;81;67;76;99;78;24;86;89;38;28;50;23;92;38;81;2;76;18;74;79;80;21;42;6
UFH4,45;36;70;63;72;53;31;43;18;63;40;27;55;31;44;52;38;62;44;42;49;65;44;36;63;43;44;61;26;27;34;54;34;56;51;78;36;39;34;25;12;33;38;76;24;26;35;56;53;27;39;57;45;54;43;64;39;42;46;43;44;25;62;23;53;42;57;30;41;49;53;37;33;47;59;26;42;37;48;26;42;32;43;32;36;14;62;63;27;33;27;36;40;22;57;10;41;52;39;27
P7AT,1;50;33;67;50;74;2;54;27;31;89;50;40;13;46;98;62;3;19;73;83;25;19;94;46;63;59;34;50;31;58;91;53;60;62;37;68;30;46;88;22;93;31;89;34;25;52;14;99;61;34;80;8;1;20;33;89;30;20;11;49;44;91;40;68;19;88;39;21;94;81;60;54;94;93;9;64;68;22;28;95;54;95;27;77;52;66;66;47;57;45;15;2;2;26;40;8;50;69;38
XWP5,69;36;93;97;76;75;77;74;31;21;32;31;74;99;59;80;72;11;93;35;92;24;98;98;67;67;91;67;53;14;63;94;30;67;30;7;75;94;53;35;85;36;51;27;61;4;96;23;15;72;87;2;26;53;53;64;43;56;61;22;54;73;10;37;0;22;10;41;98;74;13;1;30;84;29;52;38;18;30;36;30;7;21;31;75;93;63;43;66;17;15;99;62;4;13;4;24;98;75;2
BNTC,1;18;75;66;23;97;45;49;59;30;1;99;92;59;87;27;77;22;89;59;85;75;0;46;22;34;59;32;91;37;52;35;71;39;63;34;54;18;70;94;23;66;95;41;87;11;5;70;6;60;77;12;11;23;96;91;79;96;43;25;35;23;8;26;87;71;45;22;13;5;34;44;82;91;79;60;23;44;88;23;74;84;62;63;56;62;47;10;53;6;97;44;16;58;95;1;37;96;61;73
M0JS,97;84;21;33;7;39;59;79;38;63;58;94;79;36;53;73;0;12;28;91;21;75;67;68;20;10;14;84;4;92;67;22;89;95;38;1;74;56;28;70;95;94;38;73;63;66;70;55;70;95;70;15;77;65;81;54;91;9;2;0;46;71;86;23;19;8;90;22;99;56;95;47;65;67;95;75;49;64;61;52;50;30;73;97;11;27;49;7;95;52;72;20;1;32;62;20;52;91;61;59
VVMK,43;46;40;45;10;63;63;20;83;48;40;60;14;59;11;74;73;33;47;60;22;32;86;97;36;16;3;84;19;2;65;2;33;59;17;59;92;92;35;1;62;55;94;64;93;30;82;5;67;39;16;82;61;23;5;60;24;97;91;4;9;76;21;16;72;29;6;1;40;47;22;94;18;27;89;0;55;72;53;38;3;9;11;81;52;6;25;93;84;2;99;86;40;78;96;25;79;16;84;7
O67S,27;56;36;71;66;44;59;30;39;45;28;44;33;28;71;44;33;46;24;42;38;35;66;45;44;37;58;57;30;59;55;26;56;35;23;52;37;24;23;47;53;59;44;64;40;42;58;27;52;32;63;88;40;70;71;56;39;50;10;58;28;32;64;46;27;36;41;63;53;41;29;13;37;36;60;64;25;52;31;55;33;34;54;40;46;15;46;67;49;43;30;68;60;41;49;57;49;46;31;29
RR7G,43;17;38;80;31;36;43;39;38;30;24;20;16;34;32;52;33;43;28;44;41;60;42;27;67;34;48;37;40;20;54;42;52;78;58;55;50;49;39;19;41;33;54;72;41;33;50;37;66;63;38;92;40;36;30;49;27;20;44;32;49;39;30;38;29;32;39;44;13;49;34;37;36;27;60;58;50;23;44;60;31;58;9;51;33;42;57;27;58;28;43;53;25;43;61;32;37;35;43;45
L9U9,94;87;69;29;92;85;59;70;68;92;80;8;44;28;31;14;28;16;0;40;77;32;12;46;43;70;33;3;17;37;33;32;42;83;75;68;70;93;24;63;10;9;29;79;61;88;9;99;32;62;41;19;80;70;91;49;11;1;49;42;57;99;56;28;26;13;38;40;39;34;75;97;61;91;20;51;77;3;6;71;41;36;58;36;24;76;71;83;23;64;92;88;67;75;37;32;3;40;52;23
SKCC,7;46;85;20;31;38;4;13;96;49;22;28;85;27;13;4;36;84;52;27;31;60;73;27;60;54;81;4;86;33;2;71;49;36;63;55;55;66;24;44;18;50;33;85;87;26;74;51;80;48;61;37;49;47;52;83;64;94;41;75;80;94;96;83;90;83;12;0;36;73;46;77;46;70;47;99;6;51;53;25;55;52;54;33;67;45;90;78;74;71;54;93;35;73;30;55;10;27;67;29
DTHN,67;80;24;90;70;58;3;39;68;96;28;82;37;13;77;67;19;85;10;81;99;20;53;59;59;87;11;24;20;54;21;44;85;19;66;30;4;12;30;95;76;79;5;90;25;35;54;82;56;79;23;4;47;7;34;73;25;27;41;20;83;8;38;10;36;70;31;71;15;52;94;48;22;60;37;10;89;86;21;79;94;56;40;42;77;20;57;66;69;14;55;98;10;54;27;75;65;58;85;11
SZOI,61;67;53;88;84;11;54;10;53;32;16;89;47;40;49;70;48;91;19;28;2;79;48;63;5;33;43;86;75;8;30;24;40;94;44;57;45;11;39;81;81;99;48;32;0;81;50;73;28;14;64;13;96;88;6;91;80;95;12;65;71;94;47;94;57;10;33;51;46;97;96;65;32;66;30;28;9;93;52;38;71;4;29;0;33;83;95;54;71;13;25;35;59;32;83;91;48;39;84;12
JYN2,81;21;8;57;70;77;93;69;11;60;74;60;8;48;0;34;83;30;48;36;48;51;32;86;72;62;70;8;54;89;74;42;3;68;5;37;92;17;22;82;78;38;29;42;42;62;59;1;71;26;78;98;97;77;50;63;20;46;24;68;74;34;55;89;10;7;0;93;14;70;32;52;32;30;79;2;25;10;27;26;86;97;52;93;85;78;57;39;29;50;39;15;1;38;31;76;55;90;42;77
DWG6,83;18;50;31;70;78;83;66;85;99;11;39;93;12;86;18;23;70;49;61;96;83;44;98;10;20;75;98;23;39;80;22;8;47;70;20;15;74;46;89;20;49;11;66;78;66;52;1;98;26;41;8;3;95;6;26;41;61;42;63;17;94;84;23;50;24;28;63;31;42;52;59;8;47;97;23;39;82;14;21;28;68;29;37;76;69;42;71;19;97;8;94;93;59;94;78;61;32;39;25
FQ3L,54;1;96;80;22;5;23;13;2;66;48;66;5;99;55;39;85;6;91;49;19;38;21;81;4;21;79;10;54;57;46;67;97;43;89;60;65;74;1;32;34;94;30;91;23;69;13;18;4;20;3;88;67;31;40;69;91;62;34;31;28;75;28;4;70;97;73;78;20;20;15;30;69;0;20;1;63;93;12;82;8;0;15;40;54;87;46;95;2;98;18;14;86;85;53;80;8;8;3;53
P1WH,11;6;25;73;39;5;37;63;12;9;58;46;50;57;49;63;25;2;60;25;24;35;17;63;88;65;49;73;69;78;41;26;7;59;68;94;61;70;35;98;23;94;58;21;67;58;25;47;72;42;87;78;38;73;14;92;89;12;0;48;68;44;19;88;41;45;41;96;69;6;54;6;19;78;78;9;26;6;70;6;15;87;19;9;36;23;60;61;83;86;34;90;8;50;81;63;19;72;85;62
DG4X,49;1;12;16;33;52;53;88;82;22;96;31;42;20;41;87;95;1;95;76;7;71;41;39;22;75;78;49;14;81;26;27;47;25;66;58;56;32;59;44;48;6;48;13;74;30;99;85;9;76;15;79;76;99;15;91;67;74;62;0;6;38;26;64;30;87;87;98;83;77;2;15;58;81;96;79;92;99;74;30;35;27;70;74;55;37;12;90;6;63;22;49;94;53;30;11;80;80;51;17
ZAIT,52;24;46;24;19;28;76;18;35;63;70;62;65;80;83;95;22;3;72;63;35;92;22;14;14;38;31;51;31;19;10;11;30;32;26;49;9;75;14;27;89;85;46;12;3;19;29;12;85;92;99;48;19;52;39;98;92;69;22;73;94;51;66;23;31;12;57;0;17;97;38;83;53;2;68;32;75;21;71;49;6;90;76;2;40;97;95;23;93;62;12;68;65;13;87;53;84;93;49;77
JHD7,87;80;90;94;45;86;32;22;65;6;53;26;21;61;89;88;48;26;98;82;6;85;45;34;10;90;43;4;9;66;38;34;32;42;75;63;58;73;75;1;18;8;83;96;28;47;44;23;30;55;87;85;65;46;73;10;90;75;43;37;8;62;10;6;40;82;56;49;85;94;55;81;46;69;66;96;69;31;89;92;33;67;33;39;16;12;5;52;63;32;89;97;88;8;6;6;27;87;51;19
QNUD,80;45;41;69;13;3;56;95;5;66;60;62;5;81;5;12;15;86;27;41;42;69;79;4;97;78;31;46;98;22;43;48;29;63;64;7;57;57;9;21;55;12;5;52;7;95;34;60;93;88;99;12;93;58;32;41;22;44;67;53;36;72;30;35;0;0;38;36;71;26;15;22;40;67;6;6;62;78;44;28;98;50;12;3;30;65;48;99;44;41;20;46;73;8;89;3;2;61;26;39
D4U2,87;89;78;39;98;2;55;77;46;61;5;23;47;62;20;64;20;52;53;47;86;3;32;22;83;11;44;49;77;30;87;20;22;96;96;52;92;23;43;67;77;5;40;32;37;46;73;41;67;43;30;9;87;13;51;50;46;16;93;67;57;55;29;72;48;5;2;7;77;3;54;43;61;88;93;76;98;14;14;97;57;90;54;94;84;72;83;74;36;42;2;30;1;95;29;65;33;56;5;79
H56N,54;97;36;95;89;12;60;30;83;53;88;76;88;32;50;21;61;18;37;86;71;3;54;33;13;5;47;93;56;82;32;72;17;31;64;90;80;63;97;21;0;83;16;23;2;99;35;25;52;83;97;89;55;97;50;98;16;90;44;20;81;64;94;83;88;26;44;18;58;8;72;37;86;11;44;24;51;5;36;15;16;90;59;38;31;94;98;10;19;6;1;55;68;43;39;89;99;94;9;6
P8KF,86;64;39;8;53;67;15;19;94;72;38;94;91;96;27;87;25;2;77;68;48;72;49;96;97;72;49;52;63;62;92;60;39;67;10;73;71;60;99;55;31;45;29;32;28;33;27;58;56;30;65;23;22;63;65;39;86;7;83;96;98;50;50;63;62;26;12;6;74;78;28;70;2;91;79;82;85;64;68;87;75;25;65;31;98;74;24;5;33;1;38;34;48;65;67;2;43;6;31;86
V8NC,46;90;39;93;86;99;95;84;86;63;64;14;7;12;86;95;49;29;76;83;36;45;89;40;29;85;80;95;70;12;22;64;58;7;59;89;29;70;88;16;53;26;96;76;85;25;72;69;31;77;97;16;28;56;30;27;7;96;24;79;49;17;3;79;73;31;9;0;85;85;74;86;71;98;75;30;45;20;93;32;80;34;98;26;28;64;66;34;83;81;8;60;43;22;4;95;58;90;18;21
XSGQ,94;3;79;56;76;57;1;65;2;61;0;65;53;0;90;33;54;26;11;47;41;20;37;6;4;52;79;92;25;6;83;47;61;55;89;63;38;65;54;9;20;51;38;72;61;61;86;72;27;88;5;87;39;54;66;73;3;60;75;94;87;85;13;19;37;4;77;2;17;3;59;45;1;30;70;21;50;71;40;61;91;36;96;54;55;68;17;19;11;67;65;14;41;12;3;2;27;20;43;96
U1V2,13;81;80;48;28;30;95;51;23;63;44;43;61;58;81;73;30;98;97;12;28;73;88;57;81;97;43;66;98;67;76;90;34;30;77;84;56;0;25;53;30;48;65;1;55;7;34;98;28;69;87;16;46;48;19;0;7;96;43;68;8;99;0;1;71;8;33;88;38;53;74;11;28;50;62;39;59;34;49;91;76;26;79;60;48;45;42;21;99;14;74;87;83;46;40;62;98;9;73;10
T7RP,15;0;34;68;63;81;17;24;63;27;35;22;50;76;11;65;92;3;58;1;79;81;66;26;96;46;55;57;91;38;84;13;46;35;25;84;60;27;17;1;77;92;27;62;22;4;2;30;97;28;30;72;27;61;29;84;78;1;39;72;64;64;90;32;25;55;75;39;27;19;86;5;76;19;48;89;10;66;0;52;99;84;91;25;50;76;97;88;6;4;42;94;10;19;61;30;3;51;32;34
LU0Q,24;74;94;25;68;29;32;19;20;96;57;24;3;1;89;23;78;49;29;75;54;74;97;63;39;27;77;7;15;62;98;53;84;87;16;54;30;79;11;98;69;16;11;3;16;57;5;22;58;58;89;44;34;56;54;91;62;31;60;90;16;22;14;75;62;65;27;64;72;86;27;49;69;10;32;35;94;62;6;11;50;29;81;55;12;65;21;86;22;31;33;39;53;89;65;40;50;79;49;9
FT6L,82;25;14;26;68;35;8;18;73;63;56;53;50;87;56;42;62;59;35;13;69;58;7;56;95;62;80;16;85;26;58;56;3;21;8;98;25;59;76;98;13;96;8;69;75;61;84;30;9;11;82;81;76;96;76;17;99;17;27;60;75;90;77;14;88;60;37;26;0;44;11;1;6;18;88;1;71;53;27;7;1;38;50;95;11;72;72;16;33;47;53;94;45;62;93;91;48;39;13;54
JTYH,54;35;58;23;58;64;39;45;10;83;36;94;19;1;38;78;75;23;93;65;77;86;76;38;79;90;33;39;92;47;94;74;76;35;96;27;61;67;62;44;63;1;6;4;36;3;4;93;95;94;8;3;16;87;63;33;77;30;86;26;79;61;31;5;27;32;96;4;20;19;38;64;47;5;83;62;19;32;56;45;79;74;35;7;5;47;65;30;56;58;87;12;98;46;99;16;84;21;10;20
X6MU,86;38;28;96;44;8;67;78;27;73;24;55;34;96;44;98;85;29;91;21;9;49;99;91;61;58;29;52;0;71;80;64;66;95;74;87;89;22;49;24;59;16;63;62;35;98;83;63;94;88;13;37;37;41;32;87;37;70;42;89;78;6;36;28;56;56;13;4;72;7;10;92;48;86;68;92;95;35;81;55;8;55;72;37;41;69;73;36;95;76;22;34;65;95;86;93;67;55;59;87
VB56,56;43;45;21;7;34;65;58;29;98;43;96;12;90;12;20;83;8;39;39;62;77;33;61;96;51;11;47;73;52;43;78;62;20;20;46;95;76;2;56;67;61;23;11;71;33;53;74;65;16;44;91;43;39;67;69;57;54;87;93;72;43;81;87;1;53;69;11;98;55;75;30;72;82;14;22;91;77;84;31;75;3;10;26;19;28;32;12;39;13;89;10;82;67;9;19;66;54;36;44
Q4V2,82;48;0;97;3;67;59;87;77;24;9;66;88;41;88;26;47;44;65;25;94;73;66;55;87;33;30;69;61;31;20;4;57;81;89;92;2;20;22;0;12;53;87;28;2;96;11;89;22;83;96;67;37;57;34;25;80;1;64;90;81;93;30;20;88;96;99;5;47;96;32;79;64;74;82;65;74;91;17;24;62;3;69;44;33;41;42;91;35;59;97;4;39;10;26;74;30;70;93;44
HPX4,85;77;26;68;75;39;86;60;24;35;41;66;46;9;29;3;60;39;64;11;43;64;36;29;67;2;54;0;62;21;16;15;28;48;99;35;63;18;79;49;17;42;54;15;72;28;57;27;66;33;95;3;99;71;31;29;93;89;73;99;83;17;24;28;81;38;63;29;0;14;94;2;58;98;96;25;61;74;19;73;81;65;20;12;95;96;82;47;21;75;78;0;29;48;1;91;3;45;82;6
TKYQ,0;25;5;38;89;49;9;32;86;80;57;36;3;80;58;41;82;76;80;19;2;53;5;42;99;38;3;22;17;69;91;90;19;87;26;74;51;45;34;0;67;94;72;46;10;80;30;62;94;55;0;92;82;69;69;56;85;61;80;21;18;83;40;98;57;56;74;84;39;87;50;69;14;11;61;7;5;97;37;70;36;66;38;24;99;3;26;55;61;93;25;41;23;31;27;35;99;71;70;24
E24E,32;42;20;7;81;75;16;4;66;71;96;43;77;63;35;66;49;26;51;95;49;99;77;61;80;98;69;30;47;65;20;72;84;15;91;33;48;4;53;90;95;84;72;79;51;70;85;38;47;25;18;59;83;30;22;79;94;25;60;68;67;82;72;44;9;93;20;27;30;61;62;64;67;50;84;41;95;63;44;6;65;46;85;72;11;36;41;50;61;0;97;21;71;4;32;62;77;87;26;41
NVMY,39;39;15;52;77;84;34;56;39;41;75;61;88;67;54;73;34;26;78;59;50;15;35;18;29;48;7;45;72;76;53;65;69;78;76;43;43;82;23;53;79;56;33;31;30;96;5;29;42;46;35;62;86;25;22;5;47;58;52;77;60;32;54;24;13;80;76;78;41;39;81;80;72;72;65;44;48;47;42;69;59;54;26;20;54;72;64;33;47;44;28;61;17;58;34;61;65;53;27;39
